idcomp	Directorio	Secuencia_p	Orden	Hogar	Regis	Area	P7250	P7260	P7280	P7280s1	P7310	P7320	P7350	P7350s1	P7360	P7390	P7390s1	P7420	P7420s1	P7420s2	P7420s3	P7420s4	P7420s5	P7420s6	P7420s7	P7420s8	P7420s7a1	P7422	P7422s1	P9460	Oficio1	Oficio2	Rama2d_d	Dsi	Dscy	Rama4d_d	Mes	Dpto	empleado
3748051121	3748051	1	2	1	70	8	40	48	1		2	104	1		9	2										1		2		2	55	55	85	1	2	8511	6	8	0
3748061121	3748061	1	2	1	70	76	12	48	1		1							.									.				45			1	1		6	76	0
3748068111	3748068	1	1	1	70	73	10	48	1		2	10	1		9	8										1		2		2	97	97	11	1	1	1110	6	73	0
3748071121	3748071	1	2	1	70	73	16	48	3		2	4	3		1	7										1		1	600000	2	54	54	95	1	2	9500	6	73	0
3748085111	3748085	1	1	1	70	66	16	48	4		2	24	3		1	1										1		2		2	55	54	95	1	2	9500	6	66	0
3748087131	3748087	1	3	1	70	66	20	48	4		2	20	4		1	4										1		2		2	53	53	55	1	2	5529	6	66	0
3748089121	3748089	1	2	1	70	66	8	48	1		2	3	1		9	1										1		1	72000	2	39	97	1	1	1	123	6	66	0
3748097131	3748097	1	3	1	70	66	20	24	1		2	24	1		5	2										1		2		2	45	45	52	1	2	5233	6	66	0
3748104111	3748104	1	1	1	70	66	12	48	1		2	12	1		3	1										1		2		2	98	98	60	1	1	6022	6	66	0
3748169111	3748169	1	1	1	70	17	20	48	1		2	20	1		9	1					1							2		2	19	19	85	1	2	8532	6	17	0
3748174111	3748174	1	1	1	70	17	5	24	4		2	156	3		1	1										1		2		2	55	54	95	1	1	9500	6	17	0
3748179131	3748179	1	3	1	70	17	8	24	1		2	96	1		9	4										1		2		2	38	30	74	1	1	7421	6	17	0
3748227111	3748227	1	1	1	70	54	16	44	4		2	10	4		1	1										1		2		2	95	95	45	1	2	4521	6	54	0
3748247111	3748247	1	1	1	70	76	21	48	1		2	21	3		1	2										1		2		2	45	54	95	1	2	9500	6	76	0
3748258121	3748258	1	2	1	70	76	2	48	1		2	2	4		9	7										1		1	700000	2	58	97	15	1	1	1594	6	76	0
3748260121	3748260	1	2	1	70	76	104	70	1		1							.									.				39			1	2		6	76	0
3748295121	3748295	1	2	1	70	73	22	54	3		2	260	4		1	2										1		2		2	54	55	74	1	2	7493	6	73	0
3748295161	3748295	1	6	1	70	73	52	48	4		2	104	4		1	1										1		2		2	55	41	52	1	2	5239	6	73	0
3748345131	3748345	1	3	1	70	68	8	48	1		2	8	1		9	2										1		2		2	3	3	33	1	1	3311	6	68	0
3748347131	3748347	1	3	1	70	68	6	48	1		2	8	8		9	7										1		2		2	95	62	1	1	1	121	6	68	0
3748347141	3748347	1	4	1	70	68	8	50	1		2	8	1		7	7										1		2		2	53	53	55	1	1	5521	6	68	0
3748347151	3748347	1	5	1	70	68	4	48	1		2	6	1		7	7										1		2		2	53	99	45	1	1	4530	6	68	0
3748368121	3748368	1	2	1	70	68	6	48	1		2	6	1		9	7										1		2		2	97	97	1	1	1	123	6	68	0
3748368141	3748368	1	4	1	70	68	4	48	1		2	4	1		2	2										1		1	750000	2	45	45	52	1	1	5231	6	68	0
3748383121	3748383	1	2	1	70	68	8	48	4		2	8	4		1	1										1		2		2	80	80	19	1	1	1921	6	68	0
3748395111	3748395	1	1	1	70	50	3	48	4		2	3	1		2	1										1		2		2	45	95	45	1	1	4521	6	50	0
3748405111	3748405	1	1	1	70	50	4	48	1		2	3	1		2	1										1		1	960000	2	95	95	45	1	1	4521	6	50	0
3748410111	3748410	1	1	1	70	50	52	48	1		2	156	1		3	1										1		2		2	45	54	55	1	2	5511	6	50	0
3748414111	3748414	1	1	1	70	50	26	60	1		2	2	4		1	1										1		2		2	98	98	60	1	2	6031	6	50	0
3748434111	3748434	1	1	1	70	66	4	48	1		2	4	4		1	3										1		1	1000000	2	5	45	52	1	1	5262	6	66	0
3748435121	3748435	1	2	1	70	66	26	48	1		2	84	1		9	2										1		2		2	59	39	85	1	2	8514	6	66	0
3748440121	3748440	1	2	1	70	66	24	48	2		2	42	4		1	2										1		2		2	7	7	85	1	2	8515	6	66	0
3748443121	3748443	1	2	1	70	66	12	48	2		2	12	4		9	1			1									2		2	13	13	80	1	1	8060	6	66	0
3748458131	3748458	1	3	1	70	54	3	48	3		2	6	4		1	1										1		2		2	54	53	55	1	1	5529	6	54	0
3748463141	3748463	1	4	1	70	54	4	48	1		2	4	2		9	2										1		1	450000	2	58	58	75	1	1	7522	6	54	0
3748489111	3748489	1	1	1	70	17	40	42	3		1							.									.				54			1	2		6	17	0
3748516141	3748516	1	4	1	70	17	8	48	1		2	3	1		2	2										1		1	70000	2	83	95	45	1	1	4521	6	17	0
3748517131	3748517	1	3	1	70	17	1	20	1		2	24	1		2	2										1		2		2	37	39	92	1	1	9214	6	17	0
3748518121	3748518	1	2	1	70	17	16	60	3		2	260	4		1	1										1		2		2	54	55	74	1	2	7493	6	17	0
3748519121	3748519	1	2	1	70	17	1	48	1		2	24	4		1	1										1		2		2	55	55	74	1	1	7493	6	17	0
3748521111	3748521	1	1	1	70	17	3	60	1		2	28	4		1	1										1		2		2	98	98	60	1	1	6031	6	17	0
3748522121	3748522	1	2	1	70	17	1	48	1		2	52	1		3	1										1		2		2	45	53	55	1	1	5521	6	17	0
3748523111	3748523	1	1	1	70	17	4	40	1		2	8	1		9	2										1		2		2	59	59	85	1	1	8512	6	17	0
3748524131	3748524	1	3	1	70	17	2	40	1		2	6	1		9	2										1		2		2	45	33	52	1	1	5211	6	17	0
3748529111	3748529	1	1	1	70	76	104	45	1		2	208	1		9	1										1		2		2	55	55	75	1	2	7523	6	76	0
3748529121	3748529	1	2	1	70	76	8	30	4		2	52	4		1	1										1		2		2	17	17	92	1	1	9214	6	76	0
3748532111	3748532	1	1	1	70	76	13	48	1		2	14	1		3	6										1		2		2	53	53	55	1	1	5521	6	76	0
3748549111	3748549	1	1	1	70	76	6	48	1		2	7	1		9	2										1		2		2	45	45	15	1	1	1581	6	76	0
3748558131	3748558	1	3	1	70	76	4	40	1		1							.									.				55			1	1		6	76	0
3748740121	3748740	1	2	1	70	73	48	20	4		2	96	4		1	2										1		2		2	90	38	64	1	2	6421	6	73	0
3748742131	3748742	1	3	1	70	73	2	48	1		2	2	1		9	1										1		1	644350	2	45	45	24	1	1	2424	6	73	0
3748743111	3748743	1	1	1	70	73	8	48	1		2	6	1		7	3										1		2		2	39	39	51	1	1	5139	6	73	0
3748749121	3748749	1	2	1	70	73	2	40	4		2	7	4		1	2										1		2		2	45	54	85	1	1	8532	6	73	0
3748755111	3748755	1	1	1	70	73	12	48	4		2	99	1		2	1										1		2		2	55	55	70	1	1	7020	6	73	0
3748760131	3748760	1	3	1	70	73	24	20	1		1							.									.				99			1	2		6	73	0
3748762121	3748762	1	2	1	70	73	2	48	8		2	2	8		3	1										1		1	400000	2	62	62	1	1	1	111	6	73	0
3748763111	3748763	1	1	1	70	73	2	48	8		2	3	8		3	1										1		1	800000	2	62	62	1	1	1	111	6	73	0
3748763171	3748763	1	7	1	70	73	2	48	4		2	12	4		1	7										1		2		2	45	45	51	1	1	5155	6	73	0
3748766171	3748766	1	7	1	70	73	24	48	1		2	24	1		3	1										1		2		2	54	79	19	1	2	1939	6	73	0
3748770131	3748770	1	3	1	70	73	18	48	1		2	65	1		2	1										1		2		2	7	7	85	1	2	8513	6	73	0
3748772111	3748772	1	1	1	70	73	12	80	1		2	56	1		4	4										1		2		2	98	98	60	1	1	6042	6	73	0
3748774141	3748774	1	4	1	70	73	12	48	1		2	120	1		3	4										1		2		2	13	13	80	1	1	8060	6	73	0
3748783141	3748783	1	4	1	70	68	4	40	1		2	156	4		5	2										1		2		2	12	59	85	1	1	8531	6	68	0
3748786151	3748786	1	5	1	70	68	4	20	4		2	156	4		1	2										1		2		2	57	57	93	1	1	9309	6	68	0
3748796141	3748796	1	4	1	70	68	20	48	1		2	24	1		9	4										1		2		2	8	38	74	1	2	7499	6	68	0
3748798252	3748798	2	5	2	70	68	3	50	1		2	3	1		9	4										1		1	120000	2	93	55	45	1	1	4521	6	68	0
3748800171	3748800	1	7	1	70	68	4	48	1		2	52	4		1	2										1		2		2	45	80	19	1	1	1921	6	68	0
3748806121	3748806	1	2	1	70	68	8	48	1		2	8	1		9	1			1									2		2	39	98	51	1	1	5125	6	68	0
3748807121	3748807	1	2	1	70	68	8	48	1		2	24	4		1	2										1		2		2	55	80	19	1	1	1921	6	68	0
3748811111	3748811	1	1	1	70	68	2	60	4		2	2	4		1	1										1		1	600000	2	98	98	60	1	1	6031	6	68	0
3748813131	3748813	1	3	1	70	68	52	48	4		2	52	4		1	4										1		1	350000	2	95	95	36	1	2	3611	6	68	0
3748831131	3748831	1	3	1	70	52	2	40	1		1							.									.				7			1	1		6	52	0
3748832121	3748832	1	2	1	70	52	26	40	4		2	8	1		6	1										1		2		2	54	54	80	1	2	8011	6	52	0
3748835121	3748835	1	2	1	70	52	28	50	1		2	28	1		5	1					1							2		2	58	53	55	1	2	5521	6	52	0
3748844111	3748844	1	1	1	70	52	52	24	1		2	8	1		3	1										1		2		2	33	18	92	1	2	9241	6	52	0
3748851121	3748851	1	2	1	70	52	52	48	4		2	52	4		1	2										1		2		2	98	98	60	1	2	6042	6	52	0
3748851131	3748851	1	3	1	70	52	104	48	1		2	104	1		7	2										1		2		2	45	45	52	1	2	5211	6	52	0
3748855131	3748855	1	3	1	70	52	22	44	1		2	38	1		6	4										1		2		2	97	45	50	1	2	5030	6	52	0
3748881111	3748881	1	1	1	70	52	156	24	3		2	364	1		6	2										1		2		2	54	45	52	1	2	5235	6	52	0
3748882121	3748882	1	2	1	70	52	4	40	1		1							.									.				45			1	1		6	52	0
3748884111	3748884	1	1	1	70	52	2	40	2		2	3	4		1	2									1		ESTUDIANDO	1	200000	2	12	12	74	1	1	7411	6	52	0
37488891111	3748889	1	11	1	70	52	22	56	2		1							.									.				58			1	2		6	52	0
3748904131	3748904	1	3	1	70	52	24	48	1		2	24	4		9	8										1		2		2	13	13	80	1	2	8050	6	52	0
3748910121	3748910	1	2	1	70	52	104	48	3		2	98	5		2	2										1		2		2	98	51	55	1	2	5529	6	52	0
3748910131	3748910	1	3	1	70	52	2	40	1		1							.									.				12			1	1		6	52	0
3748913121	3748913	1	2	1	70	52	34	40	1		1							.									.				45			1	2		6	52	0
3748913151	3748913	1	5	1	70	52	26	48	1		2	26	1		3	1										1		2		2	58	95	45	1	2	4521	6	52	0
3748928121	3748928	1	2	1	70	52	8	40	1		1							.									.				45			1	1		6	52	0
3748935111	3748935	1	1	1	70	52	2	40	3		2	2	4		2	1										1		1	200000	2	54	45	37	1	1	3720	6	52	0
3748962111	3748962	1	1	1	70	50	8	48	8		2	8	8		7	1										1		2		2	62	62	1	1	1	115	6	50	0
3748969141	3748969	1	4	1	70	50	1	48	1		2	2	1		2	1										1		1	640000	2	85	95	45	1	1	4521	6	50	0
3748977111	3748977	1	1	1	70	50	4	48	1		2	4	1		3	1										1		1	800000	2	53	53	55	1	1	5521	6	50	0
3748978111	3748978	1	1	1	70	50	32	48	1		2	4	1		9	1										1		1	98	2	98	98	60	1	2	6042	6	50	0
3748984111	3748984	1	1	1	70	50	4	48	1		2	27	1		9	2										1		2		2	39	45	52	1	1	5225	6	50	0
3748992131	3748992	1	3	1	70	66	36	48	1		2	36	1		9	1										1		2		2	98	97	60	1	2	6042	6	66	0
3748994131	3748994	1	3	1	70	66	3	50	4		2	3	1		2	1										1		1	800000	2	98	98	60	1	1	6031	6	66	0
3749003121	3749003	1	2	1	70	66	103	48	1		2	31	4		1	4										1		2		2	87	87	28	1	2	2892	6	66	0
3749003131	3749003	1	3	1	70	66	6	48	1		2	6	4		1	4										1		2		2	97	54	85	1	1	8532	6	66	0
3749011131	3749011	1	3	1	70	66	3	48	1		2	3	1		5	2										1		1	600000	2	45	45	52	1	1	5233	6	66	0
3749015111	3749015	1	1	1	70	66	8	48	1		2	32	1		9	4										1		2		2	39	45	92	1	1	9242	6	66	0
3749017121	3749017	1	2	1	70	66	12	48	1		2	12	4		1	1										1		2		2	92	84	50	1	1	5040	6	66	0
3749025121	3749025	1	2	1	70	66	2	48	1		2	2	1		2	1										1		2		2	95	95	45	1	1	4521	6	66	0
3749662121	3749662	1	2	1	70	54	8	48	1		2	24	1		9	4										1		2		2	45	45	52	1	1	5233	6	54	0
3749662212	3749662	2	1	2	70	54	8	84	1		2	8	1		9	2								1				2		2	55	55	55	1	1	5511	6	54	0
3749663111	3749663	1	1	1	70	54	12	48	4		2	12	4		9	1										1		2		2	11	11	75	1	1	7515	6	54	0
3749676141	3749676	1	4	1	70	54	20	48	4		2	20	4		1	4										1		2		2	80	80	19	1	2	1929	6	54	0
3749677111	3749677	1	1	1	70	54	24	48	4		2	24	1		3	1			1									2		2	5	5	85	1	2	8512	6	54	0
3749677121	3749677	1	2	1	70	54	24	48	1		2	12	1		4	2										1		2		2	19	33	52	1	2	5211	6	54	0
3749679111	3749679	1	1	1	70	54	8	48	1		2	8	4		1	6										1		2		2	95	95	45	1	1	4522	6	54	0
3749698121	3749698	1	2	1	70	54	4	44	1		1							.									.				16			1	1		6	54	0
3749699131	3749699	1	3	1	70	54	5	44	1		2	52	1		7	2										1		2		2	32	32	50	1	1	5030	6	54	0
3749699151	3749699	1	5	1	70	54	4	44	1		2	4	1		9	1										1		1	98	2	2	2	11	1	1	1110	6	54	0
3749700121	3749700	1	2	1	70	54	6	48	1		2	10	4		1	1										1		2		2	55	55	74	1	1	7493	6	54	0
3749703131	3749703	1	3	1	70	54	3	48	1		2	52	1		9	1										1		2		2	58	58	26	1	1	2692	6	54	0
3749704121	3749704	1	2	1	70	54	2	50	1		2	24	4		1	1										1		2		2	33	41	52	1	1	5233	6	54	0
3749704141	3749704	1	4	1	70	54	3	48	1		2	3	4		1	1										1		1	900000	2	11	11	74	1	1	7412	6	54	0
3749711111	3749711	1	1	1	70	54	4	50	4		2	4	4		1	1								1				1	1600000	2	95	95	45	1	1	4521	6	54	0
3749711131	3749711	1	3	1	70	54	4	50	4		2	4	4		1	1										1		1	650000	2	93	93	45	1	1	4552	6	54	0
3749718111	3749718	1	1	1	70	54	100	40	1		2	20	4		1	1										1		2		2	58	98	60	1	2	6042	6	54	0
3749721131	3749721	1	3	1	70	54	4	38	1		2	20	4		1	2										1		2		2	99	61	1	1	1	116	6	54	0
3749727121	3749727	1	2	1	70	54	24	40	1		2	52	1		3	2										1		2		2	45	45	52	1	2	5223	6	54	0
3749742121	3749742	1	2	1	70	54	8	48	1		1							.									.				13			1	1		6	54	0
3749767111	3749767	1	1	1	70	54	2	48	1		2	3	1		9	4										1		2		2	55	55	85	1	1	8511	6	54	0
3749770111	3749770	1	1	1	70	54	8	60	4		2	8	4		1	1										1		2		2	83	83	28	1	1	2811	6	54	0
3749780121	3749780	1	2	1	70	54	5	48	4		2	24	4		1	1										1		2		2	21	57	93	1	1	9302	6	54	0
3750077121	3750077	1	2	1	70	5	2	48	1		2	2	1		2	2										1		1	644350	2	45	45	52	1	1	5234	6	5	0
3750087121	3750087	1	2	1	70	5	2	48	1		2	12	1		9	1										1		2		2	55	55	45	1	1	4530	6	5	0
3750090111	3750090	1	1	1	70	5	8	48	1		2	104	1		4	1										1		2		2	53	53	55	1	1	5511	6	5	0
3750108111	3750108	1	1	1	70	5	6	48	1		2	36	1		2	1										1		2		2	55	58	70	1	1	7020	6	5	0
3750109111	3750109	1	1	1	70	5	1	48	1		2	4	1		2	1										1		2		2	98	98	60	1	1	6021	6	5	0
3750109131	3750109	1	3	1	70	5	16	48	1		2	36	1		4	1										1		2		2	45	45	25	1	2	2529	6	5	0
3750115141	3750115	1	4	1	70	5	12	48	1		2	24	1		9	3										1		2		2	39	39	52	1	1	5239	6	5	0
3750116111	3750116	1	1	1	70	5	16	48	3		2	22	3		1	1										1		2		2	54	54	95	1	2	9500	6	5	0
3750122121	3750122	1	2	1	70	5	3	48	1		2	4	4		1	2										1		1	200000	2	3	85	51	1	1	5170	6	5	0
3750127141	3750127	1	4	1	70	5	3	48	1		2	52	1		3	2										1		2		2	38	53	55	1	1	5530	6	5	0
3750131121	3750131	1	2	1	70	5	6	48	1		2	6	1		6	7										1		2		2	39	81	52	1	1	5272	6	5	0
3750136121	3750136	1	2	1	70	5	24	24	1		2	364	1		9	2										1		2		2	34	34	52	1	2	5239	6	5	0
3750137121	3750137	1	2	1	70	5	20	48	1		2	20	1		9	2										1		1	200000	2	53	59	18	1	2	1810	6	5	0
3750159131	3750159	1	3	1	70	5	24	48	1		2	24	1		9	4										1		2		2	34	34	74	1	2	7491	6	5	0
3750166131	3750166	1	3	1	70	5	52	48	1		2	98	1		3	2										1		2		2	45	53	55	1	2	5521	6	5	0
3750168111	3750168	1	1	1	70	5	2	48	4		2	2	4		9	6										1		1	930000	2	2	2	80	1	1	8050	6	5	0
3750173131	3750173	1	3	1	70	5	72	48	1		1							.									.				53			1	2		6	5	0
3750188151	3750188	1	5	1	70	5	10	48	1		2	10	1		5	1										1		2		2	95	95	45	1	1	4522	6	5	0
3750190141	3750190	1	4	1	70	5	8	48	4		2	8	4		2	1										1		1	600000	2	16	16	74	1	1	7499	6	5	0
3750195121	3750195	1	2	1	70	5	8	48	1		2	8	1		9	4										1		2		2	32	45	25	1	1	2529	6	5	0
3750212111	3750212	1	1	1	70	5	2	48	1		2	4	1		9	1										1		1	700000	2	99	99	90	1	1	9000	6	5	0
3750216131	3750216	1	3	1	70	5	2	48	1		2	2	1		7	5										1		1	1800000	2	3	3	72	1	1	7220	6	5	0
3750228121	3750228	1	2	1	70	5	48	48	1		1							.									.				37			1	2		6	5	0
3750230111	3750230	1	1	1	70	5	48	48	1		2	4	4		1	2										1		1	180000	2	97	45	55	1	2	5529	6	5	0
3750238131	3750238	1	3	1	70	5	44	48	1		2	44	1		8	3										1		2		2	33	39	55	1	2	5529	6	5	0
3750240111	3750240	1	1	1	70	5	48	48	1		2	88	1		4	2										1		2		2	97	45	52	1	2	5225	6	5	0
3750243161	3750243	1	6	1	70	5	4	48	1		2	16	1		3	4										1		2		2	11	39	1	1	1	121	6	5	0
3750244121	3750244	1	2	1	70	5	22	48	1		2	52	4		1	1										1		2		2	13	54	85	1	2	8532	6	5	0
3750245131	3750245	1	3	1	70	5	4	48	1		2	8	1		9	1										1		2		2	38	3	72	1	1	7250	6	5	0
3750261121	3750261	1	2	1	70	5	8	48	3		2	8	1		2	1										1		1	80000	2	54	77	55	1	1	5529	6	5	0
3750264141	3750264	1	4	1	70	5	8	48	1		2	8	1		9	3										1		2		2	97	77	15	1	1	1521	6	5	0
3750271121	3750271	1	2	1	70	5	6	48	1		2	6	1		2	1										1		2		2	45	95	20	1	1	2030	6	5	0
3750271131	3750271	1	3	1	70	5	12	48	1		2	12	1		6	1										1		2		2	97	45	51	1	1	5141	6	5	0
3750289151	3750289	1	5	1	70	5	50	48	1		1							.									.				95			1	2		6	5	0
3750290111	3750290	1	1	1	70	5	8	48	1		2	104	1		8	1										1		2		2	79	79	18	1	1	1810	6	5	0
3750303111	3750303	1	1	1	70	5	13	24	2		2	13	2		9	1										1		2		2	59	59	75	1	1	7512	6	5	0
3750304131	3750304	1	3	1	70	5	8	48	1		2	8	1		9	1										1		2		2	45	38	74	1	1	7499	6	5	0
3750307141	3750307	1	4	1	70	5	52	48	5		2	4	1		4	1			1									2		2	17	17	92	1	2	9232	6	5	0
3750315171	3750315	1	7	1	70	5	6	48	1		2	6	1		3	2										1		1	600000	2	45	53	55	1	1	5521	6	5	0
3750338131	3750338	1	3	1	70	5	4	48	1		2	16	1		4	1										1		2		2	95	95	45	1	1	4521	6	5	0
3750345111	3750345	1	1	1	70	5	80	50	4		2	80	4		1	1										1		1	100000	2	16	16	92	1	2	9214	6	5	0
3750361121	3750361	1	2	1	70	5	4	48	1		2	4	1		9	9	COBERTURA POR URGENCIA									1		1	644350	2	33	33	92	1	1	9212	6	5	0
3750375131	3750375	1	3	1	70	8	36	40	1		2	98	2		9	1										1		2		2	32	32	85	1	2	8511	6	8	0
3750376141	3750376	1	4	1	70	8	24	48	1		2	24	1		5	7										1		2		2	33	33	18	1	2	1810	6	8	0
3750381111	3750381	1	1	1	70	8	4	48	1		2	4	1		9	7										1		1	99	2	98	98	60	1	1	6041	6	8	0
3750384121	3750384	1	2	1	70	8	104	48	1		2	104	1		4	8										1		2		2	58	99	50	1	2	5020	6	8	0
3750413121	3750413	1	2	1	70	8	5	48	1		2	52	3		1	1										1		2		2	55	54	95	1	1	9500	6	8	0
37504131101	3750413	1	10	1	70	8	24	48	1		2	24	3		1	1										1		2		2	39	54	95	1	2	9500	6	8	0
37504131111	3750413	1	11	1	70	8	10	48	1		1							.									.				2			1	1		6	8	0
3750415111	3750415	1	1	1	70	8	2	48	4		2	336	4		1	1										1		2		2	53	45	52	1	1	5261	6	8	0
3750416121	3750416	1	2	1	70	8	5	30	3		1							.									.				54			1	1		6	8	0
3750434111	3750434	1	1	1	70	8	16	48	1		2	480	1		9	1										1		2		2	40	40	52	1	2	5232	6	8	0
3750436151	3750436	1	5	1	70	8	4	48	1		2	24	4		2	1										1		2		2	97	79	18	1	1	1810	6	8	0
3750438161	3750438	1	6	1	70	8	20	24	3		2	28	3		1	1										1		2		2	54	54	95	1	2	9500	6	8	0
3750447121	3750447	1	2	1	70	8	4	20	1		2	4	1		3	1										1		1	240000	2	17	17	52	1	1	5225	6	8	0
3750452161	3750452	1	6	1	70	8	4	40	1		2	4	1		5	8										1		1	350000	2	58	58	34	1	1	3420	6	8	0
3750459141	3750459	1	4	1	70	8	24	40	5		2	260	1		9	2										1		2		2	21	32	52	1	2	5244	6	8	0
3750460131	3750460	1	3	1	70	8	24	40	1		1							.									.				33			1	2		6	8	0
3750461131	3750461	1	3	1	70	8	20	40	1		2	32	1		9	8										1		2		2	45	45	92	1	2	9242	6	8	0
3750464131	3750464	1	3	1	70	8	64	40	1		2	64	1		9	1										1		2		2	38	38	74	1	2	7499	6	8	0
3750464141	3750464	1	4	1	70	8	24	40	1		2	24	1		2	1										1		2		2	39	45	52	1	2	5241	6	8	0
3750466151	3750466	1	5	1	70	8	12	40	1		2	12	1		3	1										1		2		2	55	53	55	1	1	5521	6	8	0
3750466191	3750466	1	9	1	70	8	12	20	1		2	24	1		2	1										1		2		2	45	45	52	1	1	5221	6	8	0
3750472161	3750472	1	6	1	70	8	12	36	3		2	52	4		1	6										1		2		2	54	45	52	1	1	5261	6	8	0
3750477131	3750477	1	3	1	70	8	8	48	1		1							.									.				44			1	1		6	8	0
3750478111	3750478	1	1	1	70	8	2	48	1		2	2	4		2	1										1		1	110000	2	45	53	74	1	1	7499	6	8	0
3750480121	3750480	1	2	1	70	8	48	48	1		2	208	1		3	1										1		2		2	45	40	52	1	2	5233	6	8	0
3750497131	3750497	1	3	1	70	8	20	48	1		2	20	1		6	1										1		2		2	97	45	52	1	2	5234	6	8	0
3750507131	3750507	1	3	1	70	8	8	48	1		2	32	1		4	1										1		2		2	45	45	52	1	1	5233	6	8	0
3750508141	3750508	1	4	1	70	8	4	54	1		2	12	1		2	1										1		2		2	45	45	52	1	1	5231	6	8	0
3750509111	3750509	1	1	1	70	8	6	48	1		2	8	4		8	1										1		2		2	2	2	51	1	1	5170	6	8	0
3750509121	3750509	1	2	1	70	8	48	48	4		2	50	4		5	7										1		2		2	53	53	55	1	2	5529	6	8	0
3750511141	3750511	1	4	1	70	8	8	48	1		2	51	1		9	1										1		2		2	45	45	52	1	1	5225	6	8	0
3750539151	3750539	1	5	1	70	8	20	48	1		2	240	3		1	1										1		2		2	7	54	95	1	2	9500	6	8	0
3750543121	3750543	1	2	1	70	8	8	48	1		2	10	1		9	4										1		2		2	59	45	52	1	1	5231	6	8	0
3750727131	3750727	1	3	1	70	66	4	48	1		1							.									.				59			1	1		6	66	0
3750730121	3750730	1	2	1	70	66	4	48	1		2	4	1		7	4										1		2		2	97	79	17	1	1	1710	6	66	0
3750731131	3750731	1	3	1	70	66	8	48	1		2	8	1		9	4										1		2		2	58	58	15	1	1	1591	6	66	0
3750737212	3750737	2	1	2	70	66	32	48	2		2	36	4		1	3					1							2		2	18	18	80	1	2	8060	6	66	0
3750739121	3750739	1	2	1	70	66	4	16	1		2	432	1		9	2										1		2		2	33	45	52	1	1	5211	6	66	0
3750743121	3750743	1	2	1	70	17	90	48	1		2	48	1		5	2										1		2		2	45	45	52	1	2	5233	6	17	0
3750747131	3750747	1	3	1	70	17	3	48	1		2	4	1		6	2										1		1	1000000	2	2	18	92	1	1	9241	6	17	0
3750766212	3750766	2	1	2	70	17	12	50	4		2	12	4		1	1										1		2		2	85	85	45	1	1	4542	6	17	0
3750772131	3750772	1	3	1	70	17	2	48	1		2	6	1		9	7										1		1	120000	2	38	38	64	1	1	6421	6	17	0
3750782131	3750782	1	3	1	70	66	24	48	1		1							.									.				34			1	2		6	66	0
3750786121	3750786	1	2	1	70	66	8	40	1		2	52	1		5	1										1		2		2	32	33	52	1	1	5211	6	66	0
3750787121	3750787	1	2	1	70	66	24	56	1		2	24	1		5	2										1		2		2	62	53	55	1	2	5530	6	66	0
3750787131	3750787	1	3	1	70	66	24	24	4		1							.									.				17			1	2		6	66	0
3750803131	3750803	1	3	1	70	17	8	48	1		2	8	1		9	4										1		2		2	38	3	29	1	1	2930	6	17	0
3750814111	3750814	1	1	1	70	17	12	48	1		2	12	1		7	7										1		2		2	58	58	74	1	1	7492	6	17	0
3750835111	3750835	1	1	1	70	17	8	60	1		2	8	1		8	2										1		2		2	39	39	45	1	1	4530	6	17	0
3750840121	3750840	1	2	1	70	17	24	36	1		2	30	1		1	2										1		2		2	45	97	63	1	2	6310	6	17	0
3750846121	3750846	1	2	1	70	17	4	48	1		2	4	1		4	2										1		2		2	53	92	74	1	1	7430	6	17	0
3750852111	3750852	1	1	1	70	17	16	48	1		2	130	1		9	2										1		2		2	54	53	55	1	2	5521	6	17	0
3750862131	3750862	1	3	1	70	17	12	48	1		1							.									.				38			1	1		6	17	0
3750867121	3750867	1	2	1	70	17	3	48	1		2	9	1		9	3										1		2		2	3	3	25	1	1	2521	6	17	0
3750867151	3750867	1	5	1	70	17	2	48	1		2	48	1		9	1										1		2		2	39	38	64	1	1	6421	6	17	0
3750869121	3750869	1	2	1	70	17	4	48	1		2	4	1		5	4										1		1	644350	2	3	3	64	1	1	6422	6	17	0
3750885111	3750885	1	1	1	70	73	12	40	4		2	12	4		1	4										1		2		2	93	93	45	1	1	4552	6	73	0
3750886111	3750886	1	1	1	70	73	144	48	1		2	144	2		8	1										1		2		2	60	95	75	1	2	7512	6	73	0
3750887121	3750887	1	2	1	70	73	20	40	1		2	20	1		9	2										1		2		2	39	97	52	1	2	5211	6	73	0
3750893131	3750893	1	3	1	70	73	48	48	1		2	1	1		4	1										1		1	40000	2	45	33	85	1	2	8532	6	73	0
3750893161	3750893	1	6	1	70	73	4	48	1		2	6	1		9	1										1		2		2	45	39	52	1	1	5211	6	73	0
3750900111	3750900	1	1	1	70	73	2	15	4		2	4	4		1	2										1		1	60000	2	94	94	36	1	1	3699	6	73	0
3750901131	3750901	1	3	1	70	73	4	30	4		1							.									.				15			1	1		6	73	0
3750903131	3750903	1	3	1	70	73	3	40	4		2	3	4		1	1										1		1	120000	2	93	93	45	1	1	4552	6	73	0
3750910151	3750910	1	5	1	70	73	3	30	1		2	3	1		2	1									1		DE LA PENSION	1	900000	2	3	3	45	1	1	4521	6	73	0
3750914111	3750914	1	1	1	70	73	52	40	4		2	156	1		9	2										1		2		2	5	33	64	1	2	6422	6	73	0
3750923121	3750923	1	2	1	70	73	210	48	1		2	48	1		7	1			1									2		2	33	33	22	1	2	2220	6	73	0
