idcomp	Directorio	Secuencia_p	Orden	Hogar	Regis	Area	P6440	P6450	P6460	P6460s1	P6400	P6422	P6424s2	P6424s3	P6424s1	P6426	P6430s1	P6480	P6480s1	P6500	P6510	P6510s1	P6510s2	P6590	P6590s1	P6600	P6600s1	P6610	P6610s1	P6620	P6620s1	P6585s2a1	P6585s3a1	P6585s4a1	P6585s3a2	P6585s2a2	P6585s1a2	P6585s2	P6585s3	P6585s1a1	P6585s4	P6585s1	P6580	P6580s1	P6580s2	P6630s3	P6630s4a1	P6630s3a1	P6630s2a1	P6630s1a1	P6630s4	P6630s2	P6630s1	P6640	P6765	P6765s1	P6772	P6750	P6760	P550	P6780	P6780s1	P6790	P6410	P6640s1	P9440	P6630s6	P6630s6a1	P6410s1	P6545s1	P6545	P6545s2	P6585s4a2	P6773s1	P6775	P6772s1	P388	P6800	P6810	P6810s1	P6850	P6830	P6830s1	P6870	P6880	P6880s1	P6920	P6930	P6940	P6960	P6980	P6980s1	P6980s2	P6980s3	P6980s4	P6980s5	P6980s6	P6980s7	P6980s8	P6980s7a1	P6990	P7020	P7026	P7028	P7028s1	P7040	P7045	P7050	P7050s1	P7070	P760	P9450	P6915s1	P6915	P7075	P7077	P390	P7090	P7100	P7110	P7120	P7130	P7140	P7140s1	P7140s2	P7140s3	P7140s4	P7140s5	P7140s6	P7140s7	P7140s8	P7140s9	P7140s9a1	P7150	P7160	P7170s1	P7170s5	P7170s6	P7180	P7240	P7240s1	P514	P515	Oficio	Rama2d	Oci	P6430	Rama4d	Rama4dp8	Rama2dp8	Inglabo	Mes	Dpto	empleado
3763831121	3763831	1	2	1	60	54	2									3																																							6			400000	1		3		12												3		54	45		.	45			1	7		2				1								1		2	1	12	4		2					0	2		2				2				2														1	2	1	2	3		1	1	99	93	1	4	9309			400000	6	54	1
3763832212	3763832	2	1	2	60	76	2									160																																							6			500000	1		3		12												3		76	48		.	48			2	6		2				1								1		2	1	18	4		2					0	2		2				2				2														1	1	1	2	3		1	2	45	52	1	4	5262			500000	6	76	1
3763832222	3763832	2	2	2	60	76	2									180																																							6			500000	1		3		12												3		76	48		.	48			2	6		2				1								1		2	2				2						2		2				2				2														1	1	1	2	5		1	1	45	52	1	4	5262			500000	6	76	1
3763833111	3763833	1	1	1	60	76	1	2	1		1	1	2	1	1	60		1		1418000	2			2		2		2		2							2	2	2	156000	2	1	2			2				1418000	2	2	1	2		.						.	12			2	2				2						76	50		.	50			9	7		1	1	1	8	1								1		1	1	28	1		2					0	1		1				2				2														1	1	1	2	5		1	1	33	60	1	1	6042			1418000	6	76	1
3763834111	3763834	1	1	1	60	76	2									120																																							6			1500000	1		3		12												3		76	20	2		20			1	5		2				1			1							2	1	36	1		2					0	2		3				2				2														1	1	1	2	2		1	1	41	52	1	4	5233			1500000	6	76	1
3763835121	3763835	1	2	1	60	76	2									60																																							6			50000	1		3		12												1		76	24	2		24			1	1		2				1								1		2	1	84	4		1	10	4		75000	0	2		3	2	2	76	2				2														1	1	1	2	3		1	1	41	52	1	4	5229			125000	6	76	1
3763836121	3763836	1	2	1	60	54	1	2	2	12	1	1	1	1	1	24		4		1700000	2			2		2		2		2								2	2		2	2	2			1		700000	1650000		2	1	2	2		.						.	12			1	2				2						54	60		.	60			9	7		1	1	1	2	1	1									1	2				2						1		1				2				2														1	1	1	2	3		1	1	5	85	1	1	8512			1700000	6	54	1
3763840111	3763840	1	1	1	60	54	2									12																																							6			250000	1		3		12												3		54	60		.	60			1	5		2				1								1		2	1	102	4		2					0	2		2				2				2														2	2	1	2	9		1	1	41	51	1	4	5125			250000	6	54	1
3763841111	3763841	1	1	1	60	54	2									276																																							7		2	300000	1		3		12												2		54	47		.	47			1	7		2				1								1		2	1	60	8		2					18	2		2				2				2														1	1	1	2	3		1	1	80	52	1	4	5271			300000	6	54	1
3763842131	3763842	1	3	1	60	54	1	2	1		1	1	1	1	1	60		1		650000	2			2		2		2		2								2	2		2	2	2			1		290000	615000		2	1	2	2		.						.	12			2	2				2						54	55		.	55			9	7		2				1								1		2	1	24	3		2					12	2		2				2				2														1	1	1	2	9		1	1	45	51	1	1	5135			650000	6	54	1
3763843111	3763843	1	1	1	60	54	2									360																																							6			300000	1		3		12												3		54	55		.	55			1	6		2				1								1		2	1	120	3		2					0	2		2				2				2														1	1	1	2	3		1	1	45	52	1	4	5262			300000	6	54	1
3763843131	3763843	1	3	1	60	54	1	1			1	2	2	2	2	12		1		600000	2			2		2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						54	54		.	54			2	2		2				1								1		2	1	36	6		2					0	2		2				2				2														1	1	1	2	3		1	1	95	45	1	1	4521			600000	6	54	1
3763844111	3763844	1	1	1	60	54	2									360																																							6			700000	1		3		12												3		54	56		.	56			1	2		2				1						1				2	1	120	4		2					0	2		2				2				2														1	1	1	2	5		1	1	95	45	1	4	4521			700000	6	54	1
3763845121	3763845	1	2	1	60	76	2									84																																							6			80000	1		3		12												3		76	36	2		36			1	6		2				1								1		2	1	36	4		2					1	2		2				2				2														1	2	1	2	3		1	1	45	52	1	4	5262			80000	6	76	1
3763846111	3763846	1	1	1	60	76	2									96																																							6			400000	1		3		12												3		76	48		.	16	3		1	4		2				1								1		2	1	12	1		2					1	2		2				2				2														1	2	1	2	8		1	1	98	60	1	4	6031			400000	6	76	1
3763847111	3763847	1	1	1	60	76	2									240																																							6			800000	1		3		12												3		76	52		.	52			1	6		2				1								1		2	1	120	4		2					0	2		3				2				2														1	2	1	2	3		2	1	45	52	1	4	5262			800000	6	76	1
3763848111	3763848	1	1	1	60	76	2									108																																							6			300000	1		3		12												3		76	35	1		35			1	2		2				1								1		2	1	108	1		2					24	2		3				1	20	2	1	1	1	1	1	2	2	2	2	2	1	2		1	1	1	1	1	2	3		1	1	45	52	1	4	5261			300000	6	76	1
3763848121	3763848	1	2	1	60	76	1	2	1		2	1	2	2	2	84																																							1			1050000	1		3		12	2											3		76	42		.	42			9	7		1	2	2	7	1								1		1	1	6	2		2					12	1		1				1	12	1	1	2														1	2	1	1	2		1	1	7	85	1	4	8511	7491	74	1050000	6	76	1
3763851111	3763851	1	1	1	60	76	2									96																																							6			528000	1		3		12												3		76	48		.	0	7	SE LE DAÑO LA CARRETA	1	6		2				1								1		2	1	120	1		2					3	2	INGRESOS DEL TRABAJO	12				1	24	2	1	2														2	2	1	2	8		2	1	45	52	1	4	5262			528000	6	76	1
3763851121	3763851	1	2	1	60	76	1	1			1	1	2	1	1	30		1		644350	2			1	360000	2		2		2		98				2		1	2		2	2	2			2	300000				1	2	2	2		.						.	12			2	2				2						76	58		.	58			1	2		1	2	1	10	1	1									1	1	12	3		2					12	1		1				2				2														1	2	2	2	1		1	1	54	95	1	3	9500			1004350	6	76	1
3763852111	3763852	1	1	1	60	76	2									60																																							6			800000	1		3		12												3		76	93		.	93			1	4		2				1								1		2	1	60	4		2					1	2		2				2				2														1	1	1	2	8		1	1	98	60	1	4	6031			800000	6	76	1
3763853111	3763853	1	1	1	60	76	1	2	2	12	2	1	2	1	1	17		2		648000	2			2		2		2		2			76000		2			2	1		2	2	2			2				98	2	2	1	2		.						.	12	3		2	2				2						76	40		.	32	4		9	1		1	1	1	11	1	1									1	1	72	4		2					0	1		1				1	16	2	1	2														2	2	1	2	3		1	1	54	85	1	1	8532	7491	74	648000	6	76	1
3763853121	3763853	1	2	1	60	76	1	1			1	1	2	2	2	18		1		700000	2			2		2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						76	60		.	48	6		2	6		2				1								1		2	1	3	4		2					12	2		5				2				1		2	2	2	2	2	2	2	2	1	SOBRECARGA DE TRABAJO	2	1	2	2	2	2	3		2	2	45	55	1	1	5529			700000	6	76	1
3763854111	3763854	1	1	1	60	76	1	1			1	1	2	1	1	7		1		600000	2			2		2		2		2			22000		2			2	1		2	2	2			2					2	2	2	2		.						.	7			2	2				2						76	48		.	48			4	7		2				1								1		1	1	24	4		2					5	1		1				2				2														1	1	1	2	9		1	1	77	15	1	1	1551			600000	6	76	1
3763854141	3763854	1	4	1	60	76	1	1			1	1	2	1	1	5		2		830000	2			2		2		2		2								9	2		2	2	2			2					2	2	2	2		.						.	11			2	2				2						76	48		.	48			4	7		2				1								1		9	1	8	1		2					1	2		1				2				1	1	2	1	2	2	2	2	1	1	2		2	1	1	1	1	2	8		1	1	77	15	1	1	1551			830000	6	76	1
3763854151	3763854	1	5	1	60	76	1	1			1	1	2	1	1	48		2		830000	2			2		2		2		2								2	2		2	2	2			2				98	2	2	1	2		.						.	12			2	2				2						76	48		.	48			4	7		2				1								1		9	1	5	1		2					3	2		1				2				2														1	1	1	2	8		1	1	77	15	1	1	1551			830000	6	76	1
3763855111	3763855	1	1	1	60	76	1	2	2	6	1	1	2	1	1	8		1		800000	2			2		2		2		2		98	40000		2	1		1	1		2	2	2			2				600000	2	2	1	1									12		4	2	2				2						76	48		.	52			8	6		1	1	1	16	1								1		1	1	84	4		2					0	1		1				1	10	2	1	2														1	1	1	1	8		1	1	83	74	1	1	7421			800000	6	76	1
3763856111	3763856	1	1	1	60	76	1	2	1		1	1	2	1	2	12		1		656000	2			1	132000	2		2		2		98				2		1	2		2	2	2			2				300000	2	2	1	2		.						.	12			2	2				2						76	55		.	55			1	2		1	2	1	0	1								1		9	1	12	1		1	1	4		80000	24	9		1	1	1	76	2				2														1	1	2	2	3		1	1	54	95	1	3	9500			868000	6	76	1
3763856121	3763856	1	2	1	60	76	1	1			1	1	2	2	2	0		7	LE OFRECIERON EL EMPLEO	75000	2			2		2		1	44000	2								2	2		2	2	2			2					2	2	2	2		.						.	3			2	2				2						76	50		.	50			3	2		2				1								1		2	1	0	1		1	3	1		30000	0	2		3	3	2	76	2				1	1	2	2	1	1	2	2	2	1	2		2	1	2	2	2	2	3		2	2	83	28	1	1	2811			105000	6	76	1
3763857111	3763857	1	1	1	60	76	2									2																																							6			50000	1		3		2												3		76	5	2		5			1	1		2				1								1		2	1	18	3		2					12	2		2				2				1	1	1	1	2	1	2	2	2	2	2		1	1	1	2	1	2	3		2	1	41	52	1	4	5231			50000	6	76	1
3763858121	3763858	1	2	1	60	76	1	2	1		1	1	2	1	1	36		2		644350	2			2		2		2		2			44000		2			2	1		2	2	2			2				630000	2	2	1	2		.						.	12			2	2				2						76	40		.	40			5	7		1	1	1	3	1	1									1	1	120	3		2					99	1		1				2				2														1	1	1	2	1		1	1	53	55	1	1	5529			644350	6	76	1
3763858151	3763858	1	5	1	60	76	1	1			1	1	2	2	2	24		1		300000	2			1	390000	1	80000	2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						76	56		.	56			1	1		2				1					1					2	1	96	3		2					0	2		2				2				2														1	2	1	2	8		1	1	54	95	1	3	9500			770000	6	76	1
3763860111	3763860	1	1	1	60	76	1	1			1	1	2	1	2	44		1		440000	2			1	192000	2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						76	48		.	48			1	2		2				1								1		2	1	60	3		2					0	2		3				2				1	1	1	1	2	2	1	2	2	2	1	PRESTACIONES	2	2	2	2	1	2	3		1	1	54	95	1	3	9500			632000	6	76	1
3763860121	3763860	1	2	1	60	76	1	1			1	1	2	2	2	3		1		500000	2			1	120000	2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						76	48		.	48			1	2		2				1								1		2	1	12	1		2					0	2		4				2				1	1	2	1	2	2	2	2	2	2	1	PRESTACIONES SOCIALES	2	2	1	2	1	2	3		1	1	54	95	1	3	9500			620000	6	76	1
3763861121	3763861	1	2	1	60	76	1	1			1	1	2	1	2	204		1		644350	2			1	120000	2		2		2		74000	22000		2	2		1	1		2	2	2			2					2	2	2	2		.						.	12			2	2				2						76	48		.	48			1	7		1	2	1	12	1	1									1	1	60	4		2					0	1		1				2				2														1	1	1	2	1		1	1	54	95	1	3	9500			764350	6	76	1
3763862111	3763862	1	1	1	60	76	1	2	2	3	1	1	2	1	1	1		2		644350	2			2		2		2		2		74000	22000		2	2		1	1		2	2	2			2				540000	2	2	1	2		.						.	12			2	2				2						76	48		.	48			6	7		1	1	1	5	1	1									1	1	10	1		2					0	1		1				2				2														1	1	1	2	1		1	1	77	52	1	1	5223			644350	6	76	1
3763862121	3763862	1	2	1	60	76	1	1			1	2	2	2	2	12		1			2			2		2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						76	48		.	48			4	7		2				1								1		2	1	24	1		2					24	2		3				2				1	1	1	1	2	1	2	2	1	1	2		2	1	2	2	1	2	3		2	1	92	22	1	1	2234				6	76	1
3763883131	3763883	1	3	1	60	73	1	2	1		1	1	2	1	1	18		1		644350	2			2		2		2		2		74000				2		1	2		2	2	2			1		308000		644350	2	2	1	2		.						.	12			2	2				2						73	49		.	49			2	9		1	2	1	1	1	1									1	1	108	4		2					5	1		1				2				2														1	1	1	2	1		1	1	96	45	1	1	4530			644350	6	73	1
3763884111	3763884	1	1	1	60	73	2									240																																							7		2	360000	1		3		12												2		73	35	1		35			1	6		2				1								1		2	1	36	1		2					0	2		2				1	30	2	1	1	1	2	1	2	2	2	2	2	2	2		2	1	1	2	2	2	8		2	1	45	52	1	4	5262			360000	6	73	1
3763884121	3763884	1	2	1	60	73	2									24																																							7		2	10000	1		3		12												2		73	40		.	40			1	1		2				1								1		2	1	48	1		1	8	4		60000	36	2		2	2	1	73	2				1	1	2	1	2	1	2	2	2	2	2		2	1	2	2	2	2	8		2	1	77	55	1	4	5529			70000	6	73	1
3763884141	3763884	1	4	1	60	73	2									4																																								.						.	12														73	4	1		4			2	6						1								1		2	2				2						2		2				1	15	2	1	2														1	2	1	2	3		2	1	45	55	1	6	5529				6	73	1
3763884151	3763884	1	5	1	60	73	2									84																																							6			160000	1		3		12												2		73	9	1		5	6		1	7		2				1								1		2	2				1	5	4				2		2	1	6	73	1	40	2	1	1	1	2	1	2	2	2	2	2	2	2		2	1	2	2	2	2	8		2	2	97	63	1	4	6310			160000	6	73	1
3763885111	3763885	1	1	1	60	73	2									273																																							7		2	280000	1		3		12												2		73	70		.	70			3	6		2				1								1		2	1	5	4		2					0	2		7				2				1	1	2	1	2	2	1	2	1	2	2		1	1	2	2	1	2	3		2	1	45	52	1	4	5262			280000	6	73	1
3763885121	3763885	1	2	1	60	73	2									276																																								.						.	12														73	36	2		36			3	6		2				1								1		2	2				2						2		5				2				1	1	2	1	2	2	2	2	2	2	2		2	1	2	2	1	2	3		2	1	45	52	1	6	5262				6	73	1
3763885131	3763885	1	3	1	60	73	2									0																																								.						.	1														73	22	2		22			3	6						1								1		2	2				2						2		5				2				2														2	2	1	2	3		2	1	45	52	1	6	5262				6	73	1
3763885161	3763885	1	6	1	60	73	1	1			1	2	2	2	2	12		1		480000	2			2		2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						73	48		.	48			2	7		2				1								1		2	1	108	6		2					48	2		4				2				1	1	2	1	2	2	2	2	1	2	2		2	1	2	2	2	2	9		2	2	53	55	1	1	5530			480000	6	73	1
37638851111	3763885	1	11	1	60	73	2									180																																							6				1		3		12												2		73	21	2		21			1	6		2				1								1		2	2				2						2		5				2				1	1	2	1	2	2	2	2	2	2	2		2	1	2	2	2	2	3		2	1	45	51	1	4	5155				6	73	1
3763887111	3763887	1	1	1	60	73	2									36																																							6			900000	1		3		12												2		73	80		.	80			1	4		1	2	2	20	1	1									1	1	96	1		2					2	2		1				2				1	1	2	1	2	2	2	2	1	2	2		2	9	2	2	2	2	3		1	2	98	60	1	4	6042			900000	6	73	1
3763887121	3763887	1	2	1	60	73	2									1																																							7		2		1		3		5												2		73	15	2		15			1	1		2				1								1		2	1	24	4		2					4	2		3				2				2														1	2	1	2	3		2	1	41	52	1	4	5229				6	73	1
3763889111	3763889	1	1	1	60	73	1	1			1	1	2	2	2	12		1		240000	2			1	216000	2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						73	30	2		30			1	2		2				1								1		2	1	30	1		2					9	2		2				2				2														1	2	1	2	3		1	1	54	95	1	3	9500			456000	6	73	1
3763891111	3763891	1	1	1	60	73	2									0																																							7		2	100000	1		3		11												2		73	54		.	54			2	6		2				1								1		2	1	96	1		2					1	2		2				1	15	1	1	2														1	2	1	2	8		2	1	53	55	1	4	5529			100000	6	73	1
3763894111	3763894	1	1	1	60	73	2									216																																							7		2	500000	1		3		12												2		73	42		.	42			1	7		2				1								1		2	1	132	2		2					24	2		2				1	35	2	1	2														1	2	2	2	8		1	1	41	52	1	4	5239			500000	6	73	1
3763895121	3763895	1	2	1	60	73	1	1			1	1	2	2	1	2		1		645000	2			1	312000	2		2		2		96000				2		1	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						73	60		.	60			1	2		2				1								1		2	1	5	4		2					2	2		2				2				2														1	1	1	2	8		2	1	54	95	1	3	9500			957000	6	73	1
3763896111	3763896	1	1	1	60	73	2									408																																							7		2	800000	1		3		12												2		73	63		.	63			3	1		2				1								1		2	2				2						2		2				2				1	1	2	1	2	2	2	2	2	2	2		2	1	2	2	1	2	5		2	1	94	36	1	4	3699			800000	6	73	1
3763896121	3763896	1	2	1	60	73	2									240																																								.						.	12														73	63		.	63			3	1		2				1								1		2	1	4	1		2					12	2		2				2				1	1	2	1	1	2	2	2	1	2	2		2	1	2	2	2	2	8		2	1	94	36	1	6	3699				6	73	1
3763896131	3763896	1	3	1	60	73	2									4																																								.						.	10														73	24	2		24			3	1		2				1								1		2	1	12	1		2					2	2		5				2				1	1	2	1	2	2	2	1	2	2	2		2	1	2	2	2	2	3		2	1	94	36	1	6	3699				6	73	1
3763896141	3763896	1	4	1	60	73	2									4																																								.						.	4														73	18	2		18			3	1		2				1								1		2	2				2						2		5				2				2														1	2	1	2	3		2	1	94	36	1	6	3699				6	73	1
3763897121	3763897	1	2	1	60	73	2									36																																							5			50000	1		3		12												2		73	10	1		10			1	5		9														2	1	384	2		2					0	2		1				1	30	1	1	2														1	2	1	2	10	DE LA PENSION	2	1	45	52	1	4	5261			50000	6	73	1
3763897131	3763897	1	3	1	60	73	1	2	1		1	1	2	1	1	3		1		644350	2			1	120000	2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						73	72		.	72			4	7		1	1	1	12	1	1									1	1	96	4		2					0	2		1				2				2														1	2	2	2	5		2	2	39	51	1	1	5141			764350	6	73	1
3763898111	3763898	1	1	1	60	73	2									8																																							6			230000	1		3		12												2		73	70		.	21	6		1	4		2				1								1		2	1	8	1		2					0	2		7				1	7	1	1	1	1	2	1	2	2	2	2	2	2	2		1	1	2	2	2	2	5		2	2	98	60	1	4	6042			230000	6	73	1
3763898131	3763898	1	3	1	60	73	1	2	1		1	1	2	2	2	0		1		700000	2			2		2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	9			2	2				2						73	44		.	44			6	7		2				1			1							2	1	2	1		2					1	2		4				2				1	1	2	1	2	2	2	2	2	2	1	TENER ESTABILIDAD LABORAL	2	2	1	2	1	2	2		2	1	45	64	1	1	6421			700000	6	73	1
3763900111	3763900	1	1	1	60	73	2									60																																							6			400000	1		3		12												2		73	44		.	0	6		1	2		2				1								1		2	1	288	4		2					12	2		2				2				1	1	1	1	2	2	2	2	2	2	2		2	9	1	2	1	2	2		2	1	95	45	1	4	4552			400000	6	73	1
3763901111	3763901	1	1	1	60	73	2									108																																							6			400000	1		3		12												2		73	35	2		21	6		1	2		2				1								1		2	1	8	1		2					0	2		7				2				2														1	2	1	2	8		2	1	57	93	1	4	9302			400000	6	73	1
3763902111	3763902	1	1	1	60	73	2									120																																							6			660000	1		3		12												2		73	84		.	72	7	PICO Y PLACA	1	4		1	2	2	8	1	1									1	1	36	1		2					4	1		1				2				1	1	2	1	1	2	2	2	2	2	2		2	1	2	2	2	2	8		2	2	98	60	1	4	6031			660000	6	73	1
3763903111	3763903	1	1	1	60	73	2									4																																							2			800000	1		3		9												2		73	48		.	48			1	2		2				1								1		2	1	33	4		2					3	2		2				2				2														1	1	1	2	8		2	1	95	45	1	4	4552			800000	6	73	1
3763904111	3763904	1	1	1	60	73	2									36																																							7		2	280000	1		3		12												2		73	74		.	74			1	1		2				1								1		2	1	240	4		2					99	2		2				2				2														1	1	1	2	10	SUBSIDIO ADULTO MAYOR	2	1	41	52	1	4	5224			280000	6	73	1
3763904121	3763904	1	2	1	60	73	2									108																																							7		2	40000	1		3		12												2		73	72		.	16	1		1	6		2				1								1		2	1	36	1		2					0	2		2				2				1	1	2	2	2	2	1	2	2	2	2		2	1	1	1	1	2	3		2	2	45	52	1	4	5262			40000	6	73	1
3763904212	3763904	2	1	2	60	73	2									9																																							6			480000	1		3		12												3		73	48		.	48			1	6		2				1								1		2	1	48	4		2					0	2		2				2				1	1	2	1	2	2	2	2	2	2	2		1	1	2	2	1	2	8		1	2	45	51	1	4	5155			480000	6	73	1
3763904222	3763904	2	2	2	60	73	2									2																																							7		2	100000	1		3		2												2		73	77		.	77			2	1		2				1								1		2	1	36	1		2					24	2		2				2				2														1	1	1	2	3		1	1	41	52	1	4	5225			100000	6	73	1
3763905111	3763905	1	1	1	60	73	2									240																																							7		2	100000	1		3		12												2		73	84		.	84			1	6		2				1								1		2	1	312	8		1	15	4		30000	0	2		2	2	1	73	2				1	1	2	1	2	2	2	2	2	2	2		2	1	2	2	2	2	8		1	1	45	52	1	4	5262			130000	6	73	1
3763905121	3763905	1	2	1	60	73	2									96																																							7		2	50000	1		3		12												2		73	91		.	91			2	1		2				1								1		2	2				2						2		2				2				2														1	1	1	2	8		1	1	41	52	1	4	5211			50000	6	73	1
3763906111	3763906	1	1	1	60	73	2									13																																							6			400000	1		3		12												2		73	48		.	48			1	2		2				1								1		2	2				2						2		2				2				1	1	2	1	2	2	2	2	2	2	1	TENER PRESTACIONES SOCIALES	2	2	2	2	2	2	3		2	1	55	74	1	4	7493			400000	6	73	1
3763907111	3763907	1	1	1	60	73	1	2	1		1	1	2	1	1	48		3		800000	2			2		2		2		2		74000	23000		2	2		1	1		2	2	2			1		400000		800000	2	2	1	2		.						.	12			1	2				2						73	48		.	48			9	7		1	1	1	21	1	1									1	1	36	1		2					0	1		1				2				2														1	1	1	2	2		1	1	3	51	1	1	5170			800000	6	73	1
3763907121	3763907	1	2	1	60	73	1	2	2	12	1	2	2	2	2	5																																							1			3000000	1		3		10												3		73	48		.	48			9	7		1	1	2	6	1	1									1	1	10	4		2					2	2		1				1	20	1	1	2														2	2	1	2	5		2	1	13	80	1	4	8050			3000000	6	73	1
3763908111	3763908	1	1	1	60	73	1	2	2	4	1	1	2	1	1	5		5		1600000	2			2		2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						73	12	2		12			9	7		1	2	1	30	1	1									1	1	4	2		1	40	4		1400000	2	2		1	1	1	73	2				2														1	1	1	2	2		1	1	13	80	1	2	8050			3000000	6	73	1
3763909121	3763909	1	2	1	60	73	1	1			1	2	2	2	2	36		1			2			2		2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						73	20	1		0	6		4	7		2				1								1		2	1	36	1		2					0	2		2				2				1	1	2	1	2	2	2	2	2	2	1	TENER PRESTACIONES DE LEY	1	1	2	2	2	2	9		2	1	79	18	1	1	1810				6	73	1
3763912111	3763912	1	1	1	60	73	1	2	2	12	1	1	2	1	1	60		1		644350	2			2		2		2		2		74000	92000		2	2		1	1		2	2	2			1		308000		616000	2	2	1	2		.						.	12			2	2				2						73	54		.	54			9	7		1	2	1	15	1	1									1	1	60	1		2					4	1		1				2				2														1	1	1	2	1		1	1	62	1	1	1	123			644350	6	73	1
3763912121	3763912	1	2	1	60	73	2									6																																							5			80000	1		3		6												2		73	30	2		30			1	1		2				1								1		2	1	1	1		2					99	2		3				1	10	2	2	2														1	1	1	2	3		2	1	45	52	1	4	5261			80000	6	73	1
3763913111	3763913	1	1	1	60	73	1	1			1	1	2	2	2	4		1			2			2		2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	4			2	2				2						73	42		.	18	1		3	7		2				1								1		2	1	36	1		2					24	2		2				2				1	1	2	1	2	2	2	2	2	2	2		2	1	2	2	2	2	9		2	1	57	93	1	1	9302				6	73	1
3763913131	3763913	1	3	1	60	73	1	1			1	2	2	2	2	24		1		800000	2			2		2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	12			2	2				2						73	48		.	0	6		2	7		2				1								1		2	2				2						2		2				2				1	1	1	1	2	2	1	2	2	2	1	TENER PRESTACIONES	2	1	1	2	1	2	5		2	1	87	28	1	1	2811			800000	6	73	1
3763914121	3763914	1	2	1	60	73	1	1			1	2	2	2	2	6		1		1200000	2			2		2		2		2								2	2		2	2	2			2					2	2	2	2		.						.	11			2	2				2						73	54		.	54			5	9		2				1								1		2	1	18	1		2					1	2		2				1	30	1	1	1	1	2	1	2	2	2	2	1	2	1	TENER PRESTACIONES	2	1	2	1	1	2	9		1	1	95	45	1	1	4521			1200000	6	73	1
